market_id,resolution,resolution_binary,volume,category,closed_time,price_t0,price_t1d,price_t7d,price_t30d
254279,No,0,11434.0,,2024-02-12 15:32:56+00,0.0005,0.0005,0.045,
254280,No,0,7505.0,,2024-02-12 14:00:39+00,0.004,0.0205,0.5,
254281,Yes,1,15805.121366,,2024-02-12 16:15:43+00,0.5,0.5005,0.5,
254282,No,0,925.0,,2024-02-05 06:32:50+00,0.0045,0.44,,
254283,No,0,1000.0,,2024-02-05 15:32:35+00,0.5,0.165,,
254284,No,0,4437.22222,,2024-02-12 10:46:13+00,0.5,0.5,0.55,
254285,No,0,1200.0,,2024-02-23 10:00:29+00,0.4995,0.4995,0.495,
254286,No,0,400.0,,2024-02-23 11:01:24+00,0.4995,0.4995,0.495,
254287,Yes,1,0.0,,2024-02-23 09:45:58+00,0.5,0.5,0.495,
254288,No,0,0.0,,2024-02-23 11:32:39+00,0.495,0.495,0.495,
254290,No,0,1474.0,,2024-02-05 06:18:38+00,0.0015,0.0035,,
254291,No,0,3535.1666649999997,,2024-02-08 06:45:12+00,0.003,0.0025,,
254292,No,0,2978.526871,,2024-02-08 06:48:14+00,0.0025,0.0025,,
254293,No,0,3121.998988,,2024-02-08 06:45:44+00,0.0015,0.0015,,
254294,No,0,16924.100458,,2024-02-08 06:46:50+00,0.003,0.003,,
254295,No,0,2066.146871,,2024-02-08 06:47:50+00,0.005,0.0055,,
254296,No,0,2829.526871,,2024-02-08 07:02:13+00,0.003,0.0055,,
254297,No,0,4533.763774999999,,2024-02-08 06:46:32+00,0.005,0.5,,
254298,Yes,1,1998.969742,,2024-02-08 07:15:47+00,0.5,0.5,,
254299,No,0,1298.31806,,2024-02-08 07:01:51+00,0.6495,0.5,,
254300,No,0,2722.0,,2024-02-08 07:16:07+00,0.005,0.0055,,
254301,No,0,3822.0,,2024-02-10 09:30:17+00,0.0005,0.0005,,
254304,No,0,1105.0,,2024-02-10 09:32:55+00,0.0005,0.0005,,
254305,No,0,1465.555554,,2024-02-10 09:32:49+00,0.0005,0.0005,,
254306,No,0,1660.0,,2024-02-10 09:32:03+00,0.0005,0.0005,,
254307,No,0,2944.0,,2024-02-10 09:30:35+00,0.0005,0.0005,,
254308,No,0,4005.5,,2024-02-17 08:32:33+00,0.0045,0.0045,0.0005,
254309,No,0,2722.0,,2024-02-10 09:33:23+00,0.0005,0.0005,,
254310,No,0,2360.0,,2024-02-10 09:32:45+00,0.0005,0.0055,,
254311,Yes,1,266060.707439,,2024-02-07 19:46:46+00,0.991,0.64,,
254313,No,0,6865.661980999999,,2024-02-12 01:45:22+00,0.17,0.325,,
254314,No,0,3555.535549,,2024-02-12 02:02:58+00,0.45,0.465,,
254317,No,0,26306.637541,,2024-02-12 03:01:19+00,0.22,0.115,,
254318,No,0,13868.322576999999,,2024-03-01 07:16:06+00,0.0105,0.011,0.0205,
254321,No,0,27110.465059000002,,2024-03-01 07:01:45+00,0.0045,0.005,0.0145,
254324,No,0,63446.807327999995,,2024-03-01 07:18:12+00,0.0035,0.0115,0.0295,
254331,No,0,10013.652794,,2024-03-01 07:19:20+00,0.005,0.0055,0.02,
254333,Yes,1,11905.708567,,2024-02-12 05:32:35+00,0.1,0.085,,
254334,Yes,1,4750.901795,,2024-02-12 02:32:53+00,0.5,0.465,,
254335,No,0,138450.606489,,2024-02-12 06:01:13+00,0.16,0.265,,
254336,Yes,1,213587.96003999998,,2024-02-09 01:15:29+00,0.9995,0.9475,,
254337,No,0,7005.233654,,2024-02-12 07:17:02+00,0.0505,0.0475,,
254338,No,0,7371.353607,,2024-02-12 07:17:44+00,0.11,0.155,,
254339,Yes,1,8807.249735,,2024-02-12 07:15:30+00,0.5,0.165,,
254340,No,0,6580.860822000001,,2024-02-12 07:15:20+00,0.255,0.065,,
254341,No,0,7498.424314,,2024-02-12 07:16:14+00,0.065,0.065,,
254342,No,0,2367.353532,,2024-02-12 07:15:08+00,0.115,0.165,,
254343,No,0,6655.016185,,2024-02-12 07:17:32+00,0.12,0.175,,
254344,No,0,7549.847346,,2024-02-12 07:17:36+00,0.065,0.065,,
254346,No,0,3326.105703,,2024-02-12 07:01:30+00,0.09,0.065,,
254347,No,0,6195.623292,,2024-02-12 07:17:38+00,0.05,0.075,,
254348,No,0,84698.940389,,2025-01-01 08:27:28+00,0.0005,0.002,0.0025,0.0725
254349,No,0,9928.666688000001,,2024-02-12 07:47:39+00,0.5,0.295,,
254350,Yes,1,3558.34911,,2024-02-12 07:31:15+00,0.5,0.385,,
254351,No,0,3644.883321,,2024-02-12 07:30:53+00,0.57,0.175,,
254352,No,0,3745.571423,,2024-02-12 07:46:55+00,0.5,0.065,,
254353,No,0,5469.555264,,2024-02-12 07:45:55+00,0.5,0.095,,
254354,No,0,96932.114867,,2024-02-12 05:17:35+00,0.8,0.3,,
254356,No,0,31128.331790000004,,2024-02-12 05:17:55+00,0.085,0.13,,
254357,No,0,34153.199411,,2024-02-12 05:16:08+00,0.075,0.08,,
254358,No,0,21650.53639,,2024-02-12 05:17:49+00,0.065,0.065,,
254359,Yes,1,77753.62198,,2024-02-12 05:16:16+00,0.095,0.445,,
254360,Yes,1,37021.461950000004,,2024-02-14 02:30:18+00,0.88,0.755,,
254361,No,0,81831.667363,,2024-03-05 14:03:07+00,0.0015,0.013,0.02,
254362,Yes,1,29441.295292,,2024-03-01 08:04:11+00,0.9915,0.9845,0.925,
254363,No,0,22975.880537999998,,2024-03-01 08:17:15+00,0.0015,0.011,0.5395,
254364,No,0,8993.609634,,2024-04-01 07:50:37+00,0.025,0.075,0.155,0.57
254365,Yes,1,4367.334685,,2024-04-03 14:39:37+00,0.9755,0.9755,0.839,0.0355
254366,No,0,2162.0,,2024-04-03 14:59:39+00,0.125,0.126,0.1515,0.0305
254367,No,0,3422.161342,,2024-04-03 14:59:27+00,0.1,0.101,0.1265,0.018
254369,No,0,2861.0,,2024-04-03 14:59:33+00,0.005,0.1045,0.1255,0.0125
254379,No,0,39098.509511,,2024-02-09 04:16:11+00,0.0005,0.325,,
254381,No,0,46859.245543,,2024-02-09 04:16:51+00,0.0005,0.365,,
254382,Yes,1,34251.247584,,2024-02-09 02:01:23+00,0.9995,0.57,,
254383,Yes,1,32364.778416,,2024-02-09 02:32:19+00,0.9995,0.385,,
254384,No,0,30278.813602000002,,2024-02-09 04:32:57+00,0.0005,0.175,,
254385,No,0,20726.200525,,2024-02-09 04:00:52+00,0.0005,0.205,,
254388,No,0,17269.483867,,2024-02-09 04:00:26+00,0.0005,0.065,,
254389,Yes,1,39215.18889,,2024-02-09 04:32:45+00,0.9995,0.565,,
254390,No,0,11610.193487,,2024-02-09 03:31:56+00,0.0005,0.085,,
254391,No,0,25864.492059,,2024-02-09 03:33:22+00,0.0005,0.105,,
254392,No,0,33653.497225,,2024-02-09 03:32:40+00,0.0005,0.095,,
254393,No,0,20546.610481000003,,2024-02-09 03:31:20+00,0.0005,0.555,,
254394,Yes,1,47848.023941,,2024-03-22 20:48:20+00,0.986,0.986,0.983,0.655
254395,No,0,30144.324576,,2024-04-10 15:22:22+00,0.0015,0.005,0.0225,0.0295
254396,No,0,11374.06204,,2024-04-10 15:17:08+00,0.009,0.0205,0.0175,0.08
254397,No,0,17149.459623,,2024-04-10 15:17:14+00,0.009,0.0205,0.0295,0.095
254398,No,0,14769.52377,,2024-04-10 15:17:02+00,0.0145,0.04,0.08,0.48
254399,Yes,1,29672.251805,,2024-04-10 15:22:18+00,0.95,0.9565,0.9,0.78
254400,Yes,1,49596.589607999995,,2024-02-12 07:17:22+00,0.46,0.625,,
254407,Yes,1,171982.147874,,2024-03-11 18:17:25+00,0.76,0.775,0.89,0.655
254408,No,0,59430.876692,,2024-02-10 01:32:26+00,0.0005,0.5,,
254409,No,0,670991.957682,,2024-02-17 07:15:41+00,0.0015,0.002,0.0325,
254410,No,0,490789.372308,,2024-02-27 00:31:19+00,0.003,0.003,0.605,
254411,Yes,1,277741.147432,,2024-02-20 16:01:31+00,0.845,0.695,0.325,
254412,No,0,68450.725554,,2024-04-01 06:16:20+00,0.002,0.002,0.0045,0.045
254413,No,0,21852.209153,,2024-08-12 03:02:49+00,0.002,0.005,0.004,0.005
254415,No,0,26789.61342,,2024-09-01 09:03:02+00,0.0005,0.0015,0.003,0.004
254416,No,0,111271.144276,,2024-11-01 13:22:50+00,0.003,0.011,0.0095,0.0185
254418,Yes,1,2039239.690215,,2024-11-01 07:41:47+00,0.997,0.992,0.9825,0.977
254419,Yes,1,18718.684764999998,,2024-02-10 10:30:13+00,0.475,,,
254420,No,0,60730.800299,,2024-03-01 07:19:08+00,0.006,0.0065,0.021,
254422,No,0,162172.184032,,2025-01-01 08:27:52+00,0.0005,0.004,0.008,0.044
254423,Yes,1,3873.040853,,2024-02-13 15:45:31+00,0.675,,,
254425,Yes,1,473880.331842,,2024-02-27 04:03:49+00,0.85,0.225,0.51,
254426,No,0,551481.302668,,2025-01-01 08:23:02+00,0.0035,0.0115,0.065,0.12
254427,No,0,421416.493481,,2024-03-01 07:04:55+00,0.0025,0.0025,0.0025,
254428,No,0,20732.660746999998,,2024-03-09 10:03:24+00,0.15,0.31,0.285,
254429,No,0,377945.443909,,2024-07-01 06:25:58+00,0.004,0.0025,0.0085,0.025
254431,Yes,1,82051.377943,,2024-03-05 17:33:55+00,0.9655,0.89,0.705,
254432,No,0,19510179.2052032,,2025-01-01 07:37:52+00,0.0005,0.0025,0.0175,0.235
254433,Yes,1,59825.936256999994,,2024-03-07 17:01:06+00,0.995,0.994,0.984,
254434,Yes,1,105359.0,,2024-02-13 03:47:28+00,0.5,,,
254435,Yes,1,15164.647205000001,,2024-03-03 01:01:46+00,0.9925,0.9925,0.955,
254436,Yes,1,2553.69469,,2024-02-14 10:46:08+00,0.9745,,,
254437,No,0,1708.0,,2024-02-14 10:45:08+00,0.0095,,,
254438,No,0,3910.0,,2024-02-14 10:32:29+00,0.0005,,,
254439,No,0,5865.0,,2024-02-14 10:17:11+00,0.0005,,,
254440,No,0,3410.0,,2024-02-14 10:30:53+00,0.0005,,,
254441,No,0,254.180472,,2024-02-14 10:16:07+00,0.0015,,,
254442,Yes,1,38628.610427,,2024-03-14 15:28:17+00,0.815,0.63,0.73,
254443,No,0,1727507.986293,,2024-08-01 06:13:34+00,0.001,0.044,0.081,0.0805
254444,Yes,1,22162.981966,,2024-02-18 03:30:33+00,0.9565,0.68,,
254445,No,0,159137.029146,,2024-04-01 06:21:30+00,0.0005,0.003,0.0045,0.0275
254446,Yes,1,10617.472972,,2024-02-20 14:18:43+00,0.525,0.525,,
254447,Yes,1,13763.697153000001,,2024-02-20 14:15:35+00,0.9945,0.987,,
254448,Yes,1,108991.816875,,2024-04-30 21:24:12+00,0.645,0.65,0.605,0.615
254449,No,0,23669.765381999998,,2024-02-21 23:01:13+00,0.033,0.065,,
254451,No,0,17455.205463,,2024-02-21 23:33:41+00,0.14,0.265,,
254452,Yes,1,10974.752311,,2024-02-21 23:16:17+00,0.5,0.36,,
254453,No,0,18214.418616,,2024-02-21 23:31:35+00,0.38,0.54,,
254454,No,0,174682.26409,,2024-07-01 09:08:58+00,0.003,0.0025,0.0195,0.05
254455,No,0,93645.919845,,2024-07-01 07:40:16+00,0.003,0.003,0.01,0.0975
254456,No,0,268035.624912,,2024-07-01 06:25:52+00,0.0005,0.0025,0.004,0.0175
254457,Yes,1,366875.084049,,2024-06-26 18:05:09+00,0.9945,0.972,0.9525,0.8995
254459,Yes,1,89774.951101,,2024-05-04 16:41:37+00,0.9945,0.971,0.825,0.74
254460,No,0,44213.325755,,2024-07-01 07:59:23+00,0.0045,0.003,0.013,0.045
254461,No,0,64058.712563,,2024-07-01 07:05:56+00,0.002,0.0025,0.035,0.1
254462,Yes,1,15775.657792,,2024-03-19 18:46:26+00,0.9725,0.9725,0.977,0.875
254463,Yes,1,16650.609752,,2024-02-15 23:01:26+00,0.26,,,
254465,No,0,49095.245556,,2024-04-01 06:21:50+00,0.0115,0.0115,0.0085,0.0155
254467,Yes,1,13735.902686,,2024-03-19 18:25:24+00,0.9805,0.9695,0.9805,0.9335
254468,Yes,1,38697.647378,,2024-04-16 10:14:44+00,0.992,0.9665,0.85,0.3
254469,Yes,1,1735369.911295,,2024-06-17 09:31:18+00,0.9945,0.9895,0.77,0.38
254471,No,0,17152.565769,,2024-03-03 08:15:58+00,0.0045,0.005,0.065,
254472,No,0,20520.435326000003,,2024-03-03 08:33:09+00,0.0045,0.001,0.085,
254473,No,0,8979.348528,,2024-03-03 08:30:51+00,0.0095,0.0095,0.17,
254474,No,0,16654.705566,,2024-03-03 08:33:07+00,0.001,0.001,0.345,
254475,No,0,21494.084962999998,,2024-03-03 08:32:43+00,0.001,0.001,0.275,
254476,Yes,1,44174.623634999996,,2024-03-03 01:47:04+00,0.9975,0.996,0.175,
254477,No,0,15701.069926,,2024-04-01 06:26:50+00,0.065,0.065,0.075,0.175
254482,Yes,1,104970.956333,,2024-03-01 12:45:57+00,0.49,0.595,0.025,
254483,No,0,56463.294577,,2024-03-01 07:18:52+00,0.007,0.007,0.0195,
254484,No,0,81059.894209,,2024-07-01 07:40:20+00,0.0005,0.002,0.006,0.045
254485,Yes,1,729959.924982,,2024-06-20 21:08:21+00,0.997,0.985,0.81,0.825
254486,No,0,138679.516688,,2024-07-01 07:19:44+00,0.0005,0.0025,0.005,0.0355
254487,Yes,1,9781.621811,,2024-04-09 17:03:46+00,0.975,0.9645,0.8155,0.76
254488,No,0,94595.623974,,2024-07-01 10:14:10+00,0.0005,0.0025,0.011,0.115
254489,Yes,1,127880.979443,,2024-05-16 20:27:38+00,0.9895,0.993,0.9925,0.8
254490,No,0,37491.482126,,2024-07-01 10:18:45+00,0.0025,0.002,0.0165,0.165
254491,Yes,1,44811.558085,,2024-04-21 22:54:37+00,0.9995,0.9995,0.9995,0.9705
254492,Yes,1,6197.385279,,2024-05-25 18:07:47+00,0.97,0.935,0.935,0.435
254493,No,0,139310.84008,,2024-04-01 06:11:12+00,0.0035,0.0055,0.05,0.045
254494,Yes,1,68793.677796,,2024-02-29 10:33:18+00,0.915,0.78,0.585,
254501,Yes,1,29581.214499,,2024-06-03 23:16:01+00,0.9855,0.9805,0.9525,0.8
254502,Yes,1,209869.259328,,2024-05-30 23:25:47+00,0.765,0.625,0.63,0.83
254503,Yes,1,11552.406624,,2024-02-18 23:17:02+00,0.8475,0.84,,
254504,No,0,1921.63,,2024-02-18 23:45:54+00,0.008,0.475,,
254505,No,0,3519.844284,,2024-02-19 00:01:55+00,0.0005,0.12,,
254506,No,0,1921.63,,2024-02-19 00:03:27+00,0.0055,0.0085,,
254507,No,0,1543.63,,2024-02-18 23:46:22+00,0.015,0.2525,,
254508,No,0,1102.63,,2024-02-19 00:01:21+00,0.0055,0.02,,
254509,No,0,26727.732854,,2024-05-01 06:31:11+00,0.025,0.0255,0.075,0.36
254510,Yes,1,1025.0,,2024-02-16 01:03:04+00,0.9995,,,
254511,No,0,35653.272932,,2024-03-01 08:02:55+00,0.005,0.0705,0.075,
254513,No,0,19308.43895,,2024-03-01 07:04:39+00,0.005,0.015,0.045,
254520,No,0,20511.951152,,2024-02-24 20:47:20+00,0.0115,0.01,0.425,
254521,No,0,184987.371391,,2024-02-24 07:01:49+00,0.001,0.0015,0.014,
254523,No,0,65354.579429,,2024-05-01 06:31:15+00,0.17,0.005,0.01,0.03
254524,No,0,38666.10076,,2024-04-01 06:37:08+00,0.0035,0.004,0.005,0.01
254526,No,0,35060.058067,,2024-02-27 00:17:33+00,0.011,0.0165,0.065,
254527,No,0,11958.584098,,2024-04-18 06:49:06+00,0.009,0.0095,0.0305,0.045
254530,Yes,1,67882.646551,,2024-03-04 19:00:48+00,0.9955,0.9855,0.9795,
254531,No,0,2999.260976,,2024-03-01 07:17:50+00,0.0055,0.008,0.006,
254533,No,0,19012.075738,,2024-04-01 06:21:26+00,0.05,0.05,0.485,0.115
254534,No,0,38905.42711,,2024-03-11 00:01:17+00,0.0105,0.075,0.47,
254535,No,0,64601.078577,,2024-05-12 02:10:31+00,0.0025,0.045,0.165,0.09
254536,No,0,87217.043888,,2024-05-12 02:09:57+00,0.0025,0.0395,0.185,0.16
254537,No,0,149719.884331,,2024-05-12 02:14:57+00,0.005,0.565,0.285,0.185
254538,No,0,105889.236302,,2024-05-12 02:14:31+00,0.0005,0.205,0.032,0.0295
254539,No,0,24513.746214,,2024-05-12 02:14:47+00,0.0005,0.0015,0.0045,0.014
254540,No,0,31694.04,,2024-05-12 02:14:51+00,0.0045,0.0075,0.0105,0.0115
254541,No,0,13193.829418,,2024-05-12 02:10:21+00,0.0005,0.0025,0.004,0.0065
254542,No,0,32628.027775,,2024-05-10 00:25:34+00,0.0005,0.003,0.0095,0.023
254543,No,0,49433.159998,,2024-05-08 03:57:08+00,0.0005,0.0005,0.0015,0.003
254544,No,0,34372.759246,,2024-05-12 02:04:51+00,0.0005,0.0025,0.0045,0.012
254545,No,0,53091.807077,,2024-05-12 02:10:03+00,0.0025,0.0495,0.0285,0.009
254546,No,0,22601.600713,,2024-05-12 02:10:11+00,0.0005,0.0025,0.004,0.009
254547,No,0,82898.838253,,2024-05-12 02:10:25+00,0.005,0.045,0.0455,0.0305
254548,No,0,16352.121666,,2024-05-12 02:14:41+00,0.0005,0.0045,0.005,0.003
254549,Yes,1,162710.873101,,2024-05-12 02:14:37+00,0.9995,0.13,0.1925,0.3075
254550,No,0,13803.486666,,2024-05-12 02:10:05+00,0.0005,0.0015,0.0035,0.0085
254551,No,0,57763.845411,,2024-05-12 02:00:13+00,0.0005,0.0075,0.0155,0.0245
254552,No,0,18562.749122,,2024-05-12 02:10:15+00,0.0045,0.003,0.0035,0.0055
254553,No,0,27442.101666,,2024-05-08 03:57:10+00,0.0005,0.0005,0.0015,0.003
254554,No,0,17569.375511,,2024-05-12 02:19:47+00,0.0005,0.0015,0.0015,0.0015
254555,No,0,19420.573448,,2024-05-08 03:51:54+00,0.0015,0.0015,0.0015,0.0035
254556,No,0,97779.929974,,2024-05-12 02:04:53+00,0.0025,0.04,0.07,0.12
254557,No,0,55339.90377,,2024-04-01 06:42:11+00,0.0055,0.0055,0.013,0.6
254558,No,0,778183.729429,,2024-04-02 06:00:45+00,0.0005,0.0005,0.0055,0.0075
254560,No,0,12219.100903,,2024-04-19 23:12:23+00,0.5,0.5,0.5,0.5
254561,Yes,1,109674.41028699999,,2024-03-01 19:02:15+00,0.9815,0.955,0.46,
254562,Yes,1,13064.313589,,2024-03-19 01:47:46+00,0.993,0.9595,0.795,
254563,No,0,70678.52342,,2024-07-01 07:54:46+00,0.0025,0.002,0.0195,0.185
254564,Yes,1,501528.578884,,2024-06-05 22:25:05+00,0.985,0.987,0.9745,0.235
254565,No,0,121927.728017,,2024-07-01 08:04:07+00,0.0005,0.004,0.018,0.4815
254566,Yes,1,31293.509049,,2024-04-02 10:25:15+00,0.998,0.997,0.905,0.475
254569,Yes,1,6934.899566,,2024-03-28 03:51:49+00,0.475,0.445,0.335,0.52
254570,No,0,85164.362072,,2024-04-01 06:36:46+00,0.0035,0.004,0.165,0.645
254571,No,0,49804.8718070007,,2025-01-01 08:37:38+00,0.0005,0.0045,0.0085,0.0245
254572,No,0,2049580.060001,,2024-09-18 22:15:00+00,0.0035,0.0015,0.004,0.0375
254573,No,0,1407495.111446,,2024-09-18 21:25:08+00,0.0115,0.008,0.0245,0.055
254574,No,0,4668.46471,,2024-04-02 06:15:17+00,0.325,0.325,0.33,0.305
254575,Yes,1,29846.830348,,2024-02-23 03:17:09+00,0.985,0.89,,
254576,No,0,3982525.829184,,2024-11-08 02:43:42+00,0.0005,0.018,0.036,0.05
254577,No,0,8337156.91915808,,2024-12-18 22:30:02+00,0.029,0.027,0.127,0.344
254578,Yes,1,6812524.970527,,2024-12-18 22:29:52+00,0.9705,0.9705,0.8375,0.6345
254579,No,0,6683117.51304494,,2024-12-18 22:09:10+00,0.0005,0.003,0.0115,0.0175
254580,No,0,20169086.258574,,2024-12-18 22:09:14+00,0.0005,0.0005,0.0035,0.0045
254582,No,0,2329.62,,2024-04-01 07:35:57+00,0.005,0.005,0.006,0.0105
254605,No,0,33693.124079,,2024-03-16 04:07:47+00,0.005,0.006,0.13,
254610,No,0,48970.055850000004,,2024-02-26 07:01:21+00,0.002,0.007,,
254613,No,0,421.450562,,2024-07-06 15:57:35+00,0.3995,0.3995,0.399,0.3995
254614,No,0,82503.594212,,2024-10-01 14:00:42+00,0.001,0.0025,0.0045,0.056
254616,Yes,1,49134.534943,,2024-11-08 16:20:17+00,0.987,0.982,0.987,0.9855
254617,No,0,50736.287349,,2024-11-08 16:35:21+00,0.0135,0.016,0.0115,0.012
254618,No,0,14814.516594,,2024-03-01 07:17:22+00,0.002,0.0075,0.125,
254630,No,0,13947.685594999999,,2024-03-01 07:05:48+00,0.003,0.006,0.105,
254631,No,0,34329.323445,,2024-03-01 07:21:20+00,0.005,0.0075,0.68,
254632,No,0,4101.429276,,2024-03-21 01:19:19+00,0.025,0.025,0.0155,
254633,No,0,2610.98935,,2024-03-21 01:19:05+00,0.015,0.015,0.07,
254634,No,0,2187.0,,2024-03-21 01:19:23+00,0.015,0.015,0.013,
254635,Yes,1,2308.5,,2024-03-21 00:22:08+00,0.5105,0.505,0.0205,
254636,No,0,4276.372077,,2024-03-21 01:13:27+00,0.0175,0.0175,0.033,
254637,No,0,3178.553765,,2024-03-21 01:19:09+00,0.015,0.015,0.11,
254639,No,0,3639.333332,,2024-03-21 00:32:24+00,0.015,0.015,0.02,
254640,No,0,6696.92857,,2024-03-21 00:32:18+00,0.11,0.11,0.38,
254641,No,0,2265.38,,2024-03-21 01:18:59+00,0.02,0.02,0.345,
254642,Yes,1,40303.650269,,2024-04-07 03:08:53+00,0.9955,0.48,0.51,0.715
254643,No,0,20379.708521,,2024-04-07 03:08:49+00,0.0005,0.48,0.485,0.285
254644,No,0,10251.58,,2024-03-24 05:30:11+00,0.0005,0.0025,0.003,0.075
254645,No,0,9071.57,,2024-03-24 05:30:15+00,0.0005,0.003,0.003,0.075
254647,No,0,9429.57,,2024-03-24 05:24:57+00,0.0005,0.0035,0.0035,0.075
254648,No,0,12559.1,,2024-03-24 05:35:19+00,0.0005,0.0025,0.003,0.25
254649,Yes,1,3956.395165,,2024-03-14 15:43:23+00,0.9705,0.97,0.955,
254650,No,0,28798.525648,,2024-03-21 06:35:33+00,0.135,0.32,0.435,
254651,No,0,12585.956038,,2024-03-21 06:04:59+00,0.005,0.008,0.008,
254652,No,0,12415.090309,,2024-03-21 06:30:41+00,0.0055,0.072,0.029,
254653,Yes,1,27843.64306,,2024-03-21 06:35:37+00,0.96,0.51,0.47,
254654,No,0,41964.79623,,2024-02-24 07:00:37+00,0.001,0.002,,
254656,No,0,7806.133798,,2024-02-27 07:01:34+00,0.025,0.035,,
254658,No,0,139050.579903,,2024-04-01 06:06:02+00,0.0015,0.003,0.006,0.085
254659,No,0,27154.6901,,2024-02-26 07:02:43+00,0.005,0.0075,,
254660,No,0,77254.557189,,2024-04-30 22:40:53+00,0.0065,0.0065,0.0145,0.245
254661,No,0,6773.477794,,2024-03-01 07:21:56+00,0.005,0.0125,,
254663,No,0,33945.074979,,2024-05-01 06:10:07+00,0.0015,0.0055,0.081,0.324
254664,No,0,56603.066529,,2024-02-28 12:18:54+00,0.085,0.085,,
254665,No,0,72815.182906,,2024-02-28 12:49:23+00,0.325,0.25,,
254666,Yes,1,55318.041207,,2024-03-03 19:03:19+00,0.9955,0.9905,0.25,
254667,No,0,44362.708338,,2024-03-03 19:15:46+00,0.0055,0.0055,0.35,
254668,No,0,43185.227266999995,,2024-02-28 12:34:16+00,0.013,0.027,,
254669,No,0,75105.569442,,2024-02-28 12:30:46+00,0.1,0.155,,
254670,No,0,470.0,,2024-02-25 04:03:19+00,0.27,0.525,,
254671,No,0,7087.951138,,2024-03-02 01:49:14+00,0.0005,0.035,0.55,
254676,No,0,245.217387,,2024-02-25 04:04:01+00,0.055,0.5,,
254677,No,0,1002.904916,,2024-02-25 04:02:45+00,0.075,0.5,,
254678,Yes,1,11092.469996,,2024-03-02 01:49:02+00,0.9995,0.97,0.5,
254679,No,0,44184.508703,,2024-07-01 06:40:21+00,0.0145,0.015,0.0215,0.046
254680,No,0,710.587433,,2024-04-01 07:55:13+00,0.0105,0.0105,0.0085,0.0145
254681,No,0,573.543901,,2024-07-01 13:06:23+00,0.001,0.001,0.0075,0.05
254682,No,0,12797.815436,,2024-10-01 08:28:48+00,0.0035,0.003,0.0045,0.0175
254683,No,0,399921.960411981,,2025-01-01 08:48:10+00,0.002,0.003,0.0055,0.009
254684,Yes,1,273034.369216001,,2025-01-01 08:43:20+00,0.9995,0.997,0.9935,0.986
254685,Yes,1,98199.368554,,2024-04-26 03:46:50+00,0.988,0.9895,0.98,0.96
254686,No,0,52342.08,,2024-04-26 03:56:36+00,0.014,0.0095,0.0125,0.04
254687,No,0,46345.86,,2024-04-26 03:51:34+00,0.5005,0.014,0.0155,0.05
254688,No,0,60953.706158,,2024-02-26 07:02:17+00,0.003,0.025,,
254689,No,0,49238.67,,2024-04-26 03:56:32+00,0.011,0.009,0.01,0.0305
254690,No,0,54616.08,,2024-04-26 04:01:09+00,0.011,0.004,0.011,0.0155
254691,No,0,13695.148478000001,,2024-02-24 07:32:49+00,0.17,,,
254692,Yes,1,4011.942211,,2024-02-24 07:33:43+00,0.69,,,
254693,Yes,1,1612.173577,,2024-02-24 07:34:09+00,0.89,,,
254694,No,0,9987.646417,,2024-02-24 09:01:29+00,0.07,,,
254696,No,0,0.0,,2024-03-02 09:31:54+00,0.5,0.5,,
254711,No,0,3789.0277,,2024-03-08 06:32:37+00,0.46,0.465,0.13,
254712,No,0,1033.0,,2024-03-08 06:33:29+00,0.43,0.435,0.505,
254713,No,0,1130.0,,2024-03-08 06:30:39+00,0.46,0.465,0.25,
254714,No,0,1581.90043,,2024-03-08 06:17:39+00,0.25,0.44,0.57,
254715,Yes,1,2420.75,,2024-03-08 06:17:47+00,0.529,0.5285,0.32,
254716,No,0,14479.994588,,2024-02-29 23:49:14+00,0.0505,0.035,,
254719,No,0,32532.579554999997,,2024-03-01 08:15:25+00,0.002,0.0025,,
254731,Yes,1,48409.809166,,2024-03-06 19:48:33+00,0.825,0.8,0.705,
254735,Yes,1,44164.294085999994,,2024-02-28 15:45:19+00,0.225,0.5,,
254742,No,0,8810.558195,,2024-03-06 20:01:18+00,0.085,0.105,0.09,
254743,No,0,1760.0,,2024-03-06 20:00:24+00,0.0295,0.03,0.04,
254744,No,0,2739.376669,,2024-03-06 20:02:02+00,0.045,0.045,0.05,
254747,No,0,1667.934606,,2024-03-06 20:01:16+00,0.021,0.022,0.0255,
254751,No,0,35331.564586,,2024-03-06 20:02:58+00,0.0465,0.0485,0.025,
254754,No,0,64914.495934,,2024-04-01 07:50:53+00,0.0095,0.011,0.042,0.18
254755,No,0,198007.218277,,2024-07-01 07:20:12+00,0.0015,0.004,0.0155,0.265
254758,No,0,2301989.52724,,2024-10-01 07:34:48+00,0.001,0.0005,0.0035,0.0195
254759,No,0,6082769.27339299,,2025-01-01 09:12:52+00,0.0005,0.0025,0.0175,0.225
254760,Yes,1,3314621.146125,,2025-01-01 08:58:24+00,0.9995,0.9975,0.974,0.775
254761,No,0,24171.844343,,2024-04-01 07:50:49+00,0.006,0.48,0.145,0.065
254762,No,0,56920.036701,,2024-07-01 07:35:48+00,0.0045,0.0045,0.0145,0.09
254763,No,0,335641.925723,,2024-10-01 07:39:36+00,0.0005,0.002,0.004,0.025
254764,No,0,637553.559766,,2024-11-22 07:35:41+00,0.032,0.25,0.44,0.81
254765,Yes,1,950842.179577,,2024-11-22 07:40:49+00,0.9675,0.75,0.54,0.2
